MONTH,BOROUGH,BOROUGH_ID,COMMUNITYDISTRICT,REFUSETONSCOLLECTED,PAPERTONSCOLLECTED,MGPTONSCOLLECTED,RESORGANICSTONS,SCHOOLORGANICTONS,LEAVESORGANICTONS,XMASTREETONS
1994 / 09,Brooklyn,3,7,3293.4,261.8,286.2,,,,
2007 / 11,Brooklyn,3,7,3364.6,500.4,354.2,,,28.4,
1993 / 02,Brooklyn,3,7,3084.6,,,,,,
2013 / 07,Brooklyn,3,7,3729.8,434.5,334.7,,,,
2012 / 06,Brooklyn,3,7,3537.9,452,319.2,,,,
2008 / 02,Brooklyn,3,7,2931.8,460,354.4,,,,
2013 / 09,Brooklyn,3,7,3260.2,405.8,291.9,,,,
2012 / 11,Brooklyn,3,7,3631.7,436.5,347.6,,,,
1998 / 04,Brooklyn,3,7,3297.9,363,381.1,,,,
2005 / 07,Brooklyn,3,7,3741.7,490.2,468.2,,,,
1996 / 12,Brooklyn,3,7,3456.8,327.1,295.1,,,,
1995 / 10,Brooklyn,3,7,3380.6,299.2,295.6,,,,
2013 / 02,Brooklyn,3,7,2840.5,386.5,266.4,,,,
1992 / 11,Brooklyn,3,7,3773,,,,,,
2009 / 02,Brooklyn,3,7,2719.3,388.5,291.4,,,,
2001 / 12,Brooklyn,3,7,3224,11.5,486.6,,,26.1,
1993 / 04,Brooklyn,3,7,3774.5,,,,,,
1994 / 06,Brooklyn,3,7,3432.3,305.9,323,,,,
2003 / 12,Brooklyn,3,7,3974.2,,,,,,
2001 / 01,Brooklyn,3,7,3175.5,535.9,534.2,,,,22.8
1991 / 11,Brooklyn,3,7,3770.6,,,,,,
2015 / 11,Brooklyn,3,7,3185.2,393.8,349.6,115,,,
2016 / 08,Brooklyn,3,7,3482.9,424.8,393.2,87.8,,,
2016 / 10,Brooklyn,3,7,3331.8,414.1,384.9,79.4,,,
2015 / 08,Brooklyn,3,7,3278.1,404.3,363.8,86.9,,,
2017 / 10,Brooklyn,3,7,3211.6,409.8,385.4,129.3,101.6,,
2017 / 09,Brooklyn,3,7,3239,426.6,386.8,122.6,61.2,,
2018 / 09,Brooklyn,3,7,3209.2,436.4,395.8,72.3,,,
2020 / 04,Brooklyn,3,7,2925,390.7,435.7,55.8,,,
2022 / 05,Brooklyn,3,7,3346.5,373.8,358.2,50.5,,,
2022 / 06,Brooklyn,3,7,3461.7,398.6,393.7,53.9,,,
2018 / 01,Brooklyn,3,7,3157.4,452.2,445.1,97.9,82.7,,25
2019 / 12,Brooklyn,3,7,3194.3,476.8,415,79.6,102.9,,
2021 / 02,Brooklyn,3,7,2903.6,350.4,354.6,,,,
2009 / 07,Staten Island,5,3,6406.8,928.5,663.6,,,,
2012 / 07,Staten Island,5,3,5696.6,735.3,606.6,,,,
2002 / 03,Staten Island,5,3,5235.9,,684,,,,
2012 / 02,Staten Island,5,3,4392.8,739.2,510.7,,,,
2008 / 12,Staten Island,5,3,6047.3,1320.2,642,,,,
2005 / 03,Staten Island,5,3,5803,1295.4,614.7,,,,
2005 / 11,Staten Island,5,3,6615.2,1298.3,626.2,,,1289.1,
2011 / 04,Staten Island,5,3,5947.3,913.8,578.2,,,,
2000 / 10,Staten Island,5,3,5553.7,,693.1,,,,
2012 / 06,Staten Island,5,3,6358.1,886.6,637.7,,,,
2006 / 10,Staten Island,5,3,6375.9,1253.4,635.9,,,,
2006 / 12,Staten Island,5,3,5742.1,1459,667.9,,,,
1999 / 10,Staten Island,5,3,5664.1,,690.8,,,,
2000 / 12,Staten Island,5,3,4703.1,,620.9,,,317.2,
2002 / 11,Staten Island,5,3,8135.1,,,,,,
2001 / 08,Staten Island,5,3,5792.4,,787.4,,,,
2001 / 04,Staten Island,5,3,6286.3,,724.3,,,,
2015 / 11,Staten Island,5,3,6011.8,738,541.5,,33.7,,
2016 / 10,Staten Island,5,3,5445.8,748.5,643.1,,32.7,,
2015 / 09,Staten Island,5,3,5659.6,794.9,628.6,,20,,
2019 / 10,Staten Island,5,3,5792.1,748.2,718.4,,37.8,,
2022 / 05,Staten Island,5,3,6408.7,693.7,681.1,,22.9,,
2021 / 04,Staten Island,5,3,6330,801.7,803.6,,,,
2018 / 02,Staten Island,5,3,4536,680.1,591.6,,23.5,,
2020 / 08,Staten Island,5,3,6861.7,747.8,830.3,,,,
2019 / 07,Staten Island,5,3,6319.7,788.6,799,,,,
2001 / 05,Brooklyn,3,11,4900.4,819.5,657.4,,,,
2006 / 06,Brooklyn,3,11,5396.5,896.5,543.5,,,,
2007 / 10,Brooklyn,3,11,5241.2,830.7,456.1,,,,
2005 / 02,Brooklyn,3,11,4210.1,767.7,430.8,,,,
1997 / 10,Brooklyn,3,11,4663.7,797.5,468.4,,,,
2003 / 12,Brooklyn,3,11,5544.8,84.8,,,,,
2003 / 02,Brooklyn,3,11,4368.4,457.3,,,,,
2002 / 11,Brooklyn,3,11,5452.7,766.5,,,,,
2000 / 09,Brooklyn,3,11,4619.6,930.5,638.9,,,,
1994 / 06,Brooklyn,3,11,6059.2,618.1,395.1,,,,
1996 / 12,Brooklyn,3,11,4831.2,650.4,365.7,,,,
1995 / 09,Brooklyn,3,11,4724.6,520.1,372.9,,,,
1997 / 01,Brooklyn,3,11,4692.2,536.4,370.6,,,,31.9
1999 / 11,Brooklyn,3,11,4567.1,825.6,540.4,,,171.9,
2005 / 10,Brooklyn,3,11,5215.9,873.1,511.1,,,,
1991 / 03,Brooklyn,3,11,5424.5,,,,,,
2013 / 08,Brooklyn,3,11,4883.7,660.3,401.9,,,,
2005 / 05,Brooklyn,3,11,5149.7,777.4,474.4,,,,
1993 / 03,Brooklyn,3,11,5633.7,,,,,,
2012 / 08,Brooklyn,3,11,4998,652.3,385.9,,,,
2008 / 11,Brooklyn,3,11,4622.2,689.8,371.6,,,,
2006 / 02,Brooklyn,3,11,4123.8,706.6,400.1,,,,
2002 / 02,Brooklyn,3,11,3815.7,669.6,546.7,,,,
2005 / 09,Brooklyn,3,11,5066.4,800.4,524.3,,,,
1994 / 10,Brooklyn,3,11,4774.2,567.4,340.6,,,,
1992 / 12,Brooklyn,3,11,5994.4,,,,,,
1992 / 09,Brooklyn,3,11,5851.5,,,,,,
1992 / 06,Brooklyn,3,11,5868.6,,,,,,
2015 / 11,Brooklyn,3,11,4835.8,566.6,416.9,,,,
1991 / 02,Brooklyn,3,11,184.9,,,,,,
2017 / 07,Brooklyn,3,11,4944.9,649.5,523.7,183.3,,,
2016 / 02,Brooklyn,3,11,4354.9,685,524.9,,,,
2016 / 06,Brooklyn,3,11,5467.5,684.1,533,,,,
2021 / 09,Brooklyn,3,11,5612.8,598.2,547.7,,34.6,,
2018 / 01,Brooklyn,3,11,4743.8,627,550.1,100.7,,,25.6
2020 / 01,Brooklyn,3,11,4881.9,647.8,589.8,42,,,20.9
2020 / 12,Brooklyn,3,11,5344.1,707,635.2,,,15.8,
2017 / 12,Brooklyn,3,11,4616.3,675,517.7,122,,,
2022 / 09,Brooklyn,3,11,1147.7,122.6,119.7,,,,
2014 / 11,Queens,4,5,4541.4,622,527.3,169.9,66.2,,
2006 / 03,Queens,4,5,4789.7,976.7,595.4,,,,
2004 / 04,Queens,4,5,5488.2,1055.5,616.1,,,,
2004 / 01,Queens,4,5,4760.3,856,,,,,20
2006 / 09,Queens,4,5,5257.5,920.4,581.9,,,,
2011 / 01,Queens,4,5,4588.9,706.8,549.6,,,,
2010 / 02,Queens,4,5,3474.4,521.1,418,,,,
1993 / 03,Queens,4,5,5476.4,,,,,,
1998 / 10,Queens,4,5,4526.2,1153.5,689.9,,,,
2002 / 08,Queens,4,5,5532.5,820.7,,,,,
2011 / 03,Queens,4,5,5001.1,729.9,533.5,,,,
2011 / 06,Queens,4,5,5493.3,778.2,553.4,,,,
2003 / 05,Queens,4,5,6135.6,848.8,,,,,
2008 / 02,Queens,4,5,4196.3,756.8,525.3,,,,
2007 / 12,Queens,4,5,4928.1,918.8,551.2,,,137.7,
2006 / 04,Queens,4,5,4951.8,895.2,574.9,,,,
2014 / 05,Queens,4,5,5466.2,685.6,596.9,,,,
2007 / 02,Queens,4,5,3949.9,722.3,515.5,,,,
1994 / 06,Queens,4,5,5226.8,724.2,413.7,,,,
2011 / 10,Queens,4,5,4983.5,694.9,507.4,,,,
1997 / 06,Queens,4,5,5062.7,602.9,390.5,,,,
2011 / 02,Queens,4,5,4447.1,684.3,545,,,,
2007 / 05,Queens,4,5,5727.6,910.4,579.8,,,,
2000 / 08,Queens,4,5,4733.8,980.3,803.4,,,,
2006 / 10,Queens,4,5,5277.1,892.8,551.1,,,,
2007 / 09,Queens,4,5,4935.4,800.5,549.6,,,,
2012 / 05,Queens,4,5,5508.7,696.8,545.8,,,,
2009 / 01,Queens,4,5,4426.3,847.2,625.2,,,,40
1999 / 10,Queens,4,5,4494.3,1132.2,699.9,,,,
1998 / 07,Queens,4,5,4569.1,909,689.9,,,,
2010 / 04,Queens,4,5,5199.1,763.6,551.1,,,,
2001 / 08,Queens,4,5,4764.1,943.7,841,,,,
2001 / 06,Queens,4,5,4901.9,1024.2,853.8,,,,
1991 / 09,Queens,4,5,5611.7,,,,,,
1992 / 07,Queens,4,5,5978.2,,,,,,
1991 / 05,Queens,4,5,6139,,,,,,
1991 / 04,Queens,4,5,3928.4,,,,,,
1997 / 03,Queens,4,5,4501.3,578.3,371.3,,,,
2014 / 07,Queens,4,5,5052.4,684.4,609.5,161.6,,,
2017 / 04,Queens,4,5,4426.1,589.8,716.6,210.5,57.7,,
2016 / 11,Queens,4,5,4702.9,688,651.9,384.2,94.2,12.1,
2016 / 07,Queens,4,5,4739.8,627.1,712.7,114,,,
2017 / 06,Queens,4,5,5065.9,651.9,782.7,180.7,62.8,,
2018 / 07,Queens,4,5,4881.6,605.6,705.2,140.2,,,
2017 / 11,Queens,4,5,4847.4,652.8,700.8,290.6,66.4,,
2020 / 02,Queens,4,5,4045.7,530.6,650.9,103.3,55.7,,
2019 / 09,Queens,4,5,4534.4,580.4,687.3,149.7,64.2,,
2022 / 06,Queens,4,5,5183,605.6,713,,134.9,,
2019 / 02,Queens,4,5,3820.4,527.9,598.5,104.8,46.8,,
2020 / 06,Queens,4,5,5693.4,678.2,1089.5,,,,
2018 / 12,Queens,4,5,4591.1,713.5,687.9,120.9,52.5,,
2021 / 07,Queens,4,5,5448,658.5,764,,,,
2006 / 03,Brooklyn,3,18,5095.7,813.7,523.2,,,,
2014 / 08,Brooklyn,3,18,5585.9,557.1,477.5,,,,
1993 / 01,Brooklyn,3,18,6035.9,,,,,,
2004 / 05,Brooklyn,3,18,6563.4,853.4,598.8,,,,
2011 / 11,Brooklyn,3,18,5710.9,605.2,416.2,,,,
2000 / 01,Brooklyn,3,18,4484.1,783.9,628.5,,,,56.6
1992 / 06,Brooklyn,3,18,7019.6,,,,,,
2006 / 07,Brooklyn,3,18,6461.6,779.8,600.3,,,,
2007 / 11,Brooklyn,3,18,5601.4,799.2,502.2,,,270.2,
2009 / 01,Brooklyn,3,18,4509.5,709.7,533.9,,,,12.4
1995 / 05,Brooklyn,3,18,6472.1,665.8,397.9,,,,
2008 / 01,Brooklyn,3,18,4974.6,804.1,532.1,,,,26
1998 / 01,Brooklyn,3,18,5100.5,907.9,571.9,,,,42.2
2011 / 09,Brooklyn,3,18,5975.1,653,480,,,,
2013 / 03,Brooklyn,3,18,4994.7,568.1,406.6,,,,
1997 / 01,Brooklyn,3,18,5115.5,592.7,400.2,,,,32.8
2010 / 11,Brooklyn,3,18,5631.5,598.2,426.4,,,,
2005 / 04,Brooklyn,3,18,5959.1,866.5,637.4,,,,
2000 / 08,Brooklyn,3,18,5963.9,904.5,785.6,,,,
2000 / 05,Brooklyn,3,18,6183.4,955.6,734.3,,,,
1998 / 08,Brooklyn,3,18,5383.5,779.8,605.2,,,,
1994 / 02,Brooklyn,3,18,3802.2,455.5,253.1,,,,
1996 / 07,Brooklyn,3,18,6761.2,745.1,414.9,,,,
2000 / 10,Brooklyn,3,18,5215.4,947.9,665.5,,,,
2003 / 11,Brooklyn,3,18,6733.2,803.7,,,,,
1998 / 10,Brooklyn,3,18,5365.4,918.9,602,,,,
2005 / 08,Brooklyn,3,18,6411.5,761.8,601.7,,,,
1999 / 04,Brooklyn,3,18,5313.7,881.1,664.6,,,,
1991 / 09,Brooklyn,3,18,2115.4,,,,,,
1991 / 08,Brooklyn,3,18,1157.2,,,,,,
2000 / 03,Brooklyn,3,18,4977,926.2,661.9,,,,
2004 / 02,Brooklyn,3,18,5156,704.5,,,,,
2015 / 11,Brooklyn,3,18,5454.4,533.1,435.9,,,,
2016 / 02,Brooklyn,3,18,4363.4,611.2,531.5,,,,
2016 / 07,Brooklyn,3,18,5866,604.3,594.6,,,,
2015 / 09,Brooklyn,3,18,5622.3,588,516.5,,,,
2018 / 09,Brooklyn,3,18,5687.7,554.6,605.8,,,,
2017 / 09,Brooklyn,3,18,5592.4,571.4,574,,,,
2020 / 02,Brooklyn,3,18,4388.2,461.7,525.5,,,,
2022 / 05,Brooklyn,3,18,5800.2,511.9,601.7,,,,
2020 / 08,Brooklyn,3,18,6639.9,588.2,776.9,,,,
2018 / 02,Brooklyn,3,18,4365.2,508,504.3,,,,
2019 / 04,Brooklyn,3,18,5531,537.5,559.7,,,,
2019 / 03,Brooklyn,3,18,4799.9,518.3,535.4,,,,
1999 / 06,Queens,4,13,7356.1,810.9,825.8,,,,
1993 / 06,Queens,4,13,7823.9,568.1,409.5,,,,
2003 / 10,Queens,4,13,7030.9,759.4,,,,,
2012 / 11,Queens,4,13,7250.3,553.2,550.6,,,,
2002 / 02,Queens,4,13,4178,665.6,666.6,,,,
2008 / 08,Queens,4,13,5919.9,682.1,592.7,,,,
2013 / 09,Queens,4,13,5198.4,508.2,570.7,,,,
2011 / 03,Queens,4,13,4981.5,596.6,558.7,,,,
2010 / 12,Queens,4,13,3789.1,530.4,460.6,,,,
1997 / 08,Queens,4,13,7188.9,574.9,462.3,,,,
1999 / 12,Queens,4,13,5166,1025.2,744.7,,,557.7,
2010 / 09,Queens,4,13,5646.1,610.9,587.9,,,,
1993 / 10,Queens,4,13,6170.8,625.7,420.8,,,,
2011 / 05,Queens,4,13,6510.3,562.5,519.5,,,,
1993 / 05,Queens,4,13,7751.8,551.2,370,,,,
2002 / 10,Queens,4,13,6901.2,806,,,,,
2009 / 01,Queens,4,13,4134.3,619.5,590.8,,,,40.6
2001 / 11,Queens,4,13,5321.7,911,802.5,,,1167.8,
1991 / 05,Queens,4,13,7834,,,,,,
1994 / 04,Queens,4,13,7465.4,632.9,451.5,,,,
2005 / 05,Queens,4,13,7285.9,779.6,694.8,,,,
2000 / 07,Queens,4,13,6527.1,857.6,892.6,,,,
2005 / 02,Queens,4,13,4399.2,773.8,537.9,,,,
1998 / 08,Queens,4,13,5834.9,709.1,692.8,,,,
2006 / 10,Queens,4,13,6078.4,779.2,571.5,,,,
2009 / 11,Queens,4,13,5726.8,539.5,466.1,,,,
1998 / 11,Queens,4,13,5718.6,775,581.3,,,,
2004 / 12,Queens,4,13,5984,973.4,618.8,,,,
1999 / 09,Queens,4,13,6416.8,812.7,725.7,,,,
2001 / 03,Queens,4,13,4920.5,906.1,720.1,,,,
1994 / 08,Queens,4,13,8083.5,589.7,474.5,,,,
2000 / 12,Queens,4,13,4413.2,926.6,637.6,,,263.6,
2010 / 07,Queens,4,13,5961.1,622.8,631.7,,,,
2006 / 11,Queens,4,13,5675.8,801.3,572.9,,,1129.7,
2012 / 08,Queens,4,13,5981.6,575.7,605.6,,,,
1997 / 02,Queens,4,13,4469.8,485.7,372.4,,,,
2016 / 04,Queens,4,13,4953.5,518.6,671,,,,
2016 / 06,Queens,4,13,6181.6,571.1,820.9,,,,
2017 / 07,Queens,4,13,6101,517.1,840.1,,,,
2017 / 11,Queens,4,13,5346.5,513.8,700.1,,,105.9,
2021 / 12,Queens,4,13,5496.9,559.5,879.1,,,94.1,
2019 / 11,Queens,4,13,4853.4,417.2,718.4,342.6,,28.7,
2019 / 10,Queens,4,13,5368.5,490.2,794.7,239.5,,,
2019 / 07,Queens,4,13,6015.4,503.1,933.3,295,,,
1996 / 05,Bronx,2,9,5005.3,191,267.6,,,,
2006 / 02,Bronx,2,9,3805,161.9,177.3,,,,
2011 / 04,Bronx,2,9,4496.8,195.2,232.8,,,,
2011 / 02,Bronx,2,9,3946.2,196.8,231.5,,,,
2004 / 06,Bronx,2,9,5110.4,227.5,292.4,,,,
1996 / 04,Bronx,2,9,4785.4,170.1,237.7,,,,
2004 / 05,Bronx,2,9,4666.7,223.4,274.8,,,,
2008 / 05,Bronx,2,9,4701.7,232.7,246.5,,,,
2003 / 03,Bronx,2,9,4879,170.1,,,,,
1992 / 02,Bronx,2,9,4904.2,,,,,,
2004 / 04,Bronx,2,9,4523.3,223.6,251.8,,,,
2005 / 10,Bronx,2,9,4751.1,213.7,230.3,,,,
2003 / 11,Bronx,2,9,4665,164.3,,,,,
2011 / 12,Bronx,2,9,4639.6,247.8,259.8,,,,
2013 / 04,Bronx,2,9,4348.3,170.9,217,,,,
1999 / 03,Bronx,2,9,4415.4,182,273.7,,,,
2004 / 09,Bronx,2,9,4660.1,226.7,272.9,,,,
1994 / 01,Bronx,2,9,4697,,,,,,15.9
2010 / 11,Bronx,2,9,4591.5,180.8,203.2,,,,
1991 / 07,Bronx,2,9,5650.4,,,,,,
2009 / 12,Bronx,2,9,4588.1,240.5,256.8,,,,
1995 / 08,Bronx,2,9,5224.4,170.2,248.2,,,,
2007 / 06,Bronx,2,9,4839.6,225.3,249.9,,,,
2001 / 07,Bronx,2,9,4568.9,186.1,360.1,,,,
2006 / 08,Bronx,2,9,4798.3,212,253.3,,,,
2001 / 04,Bronx,2,9,4333,204.3,342.3,,,,
2009 / 10,Bronx,2,9,4401.7,211.7,252.9,,,,
1991 / 11,Bronx,2,9,5346.2,,,,,,
2015 / 11,Bronx,2,9,3723.6,169.6,239.5,,,,
2000 / 11,Bronx,2,9,4314.4,229,336.3,,,,
2002 / 09,Bronx,2,9,5103.9,163.3,,,,,
2007 / 05,Bronx,2,9,4902.1,210,236.4,,,,
2010 / 06,Bronx,2,9,4808.9,201.8,245.6,,,,
2010 / 04,Bronx,2,9,4425.2,201.9,239.9,,,,
2001 / 11,Bronx,2,9,4535,222.6,326.1,,,,
2000 / 05,Bronx,2,9,4792.2,235.4,375.4,,,,
1998 / 10,Bronx,2,9,4507.3,203.1,316,,,,
1995 / 05,Bronx,2,9,5407.3,178.4,206.8,,,,
1998 / 07,Bronx,2,9,4813.8,192.8,355.4,,,,
1997 / 05,Bronx,2,9,4863,183.7,264.4,,,,
1997 / 04,Bronx,2,9,4641.5,162.7,242.3,,,,
2016 / 05,Bronx,2,9,3801.4,190.5,279,,,,
2016 / 04,Bronx,2,9,3686.6,196.6,288.1,,,,
2016 / 08,Bronx,2,9,4043.5,207.8,318.3,,,,
2016 / 10,Bronx,2,9,3768.6,197.2,299.7,,,,
2019 / 01,Bronx,2,9,3619.3,220.2,356.3,,,,47.6
2020 / 09,Bronx,2,9,4236,289.9,465.1,,,,
2020 / 07,Bronx,2,9,4461.4,322.7,496.6,,,,
2021 / 02,Bronx,2,9,3161.9,216.9,317.8,,,,
2021 / 07,Bronx,2,9,4327,293.8,456.7,,,,
1996 / 06,Staten Island,5,1,5668.8,738.1,429.2,,,,
2004 / 06,Staten Island,5,1,7531.4,934.6,597.7,,,,
2008 / 06,Staten Island,5,1,5934.8,833.7,585.9,,,,
1998 / 05,Staten Island,5,1,6076.3,,573.3,,,,
2015 / 03,Staten Island,5,1,4705.5,626.5,526.1,23.7,,,
2012 / 02,Staten Island,5,1,4029.4,554.8,445.1,,,,
1994 / 03,Staten Island,5,1,4947.3,901,382.9,,,,
1998 / 12,Staten Island,5,1,4902.2,,549.4,,,338.8,
2011 / 12,Staten Island,5,1,5194.7,839.4,547.7,,,,
1994 / 11,Staten Island,5,1,4909.8,690.9,292.4,,,911.5,
2001 / 12,Staten Island,5,1,5459.2,,588.7,,,,
2006 / 01,Staten Island,5,1,5475.2,951.7,578,,,,70.8
2003 / 06,Staten Island,5,1,7636.6,,,,,,
2003 / 04,Staten Island,5,1,6740,,,,,,
1995 / 06,Staten Island,5,1,6012.9,692.1,375.4,,,,
2010 / 10,Staten Island,5,1,5301.1,705.9,509.4,,,,
1992 / 01,Staten Island,5,1,4295.3,,,,,,
2003 / 08,Staten Island,5,1,7065.9,,,,,,
1992 / 04,Staten Island,5,1,5165,,,,,,
1999 / 08,Staten Island,5,1,5277.7,5,616,,,,
1991 / 02,Staten Island,5,1,3525.3,,,,,,
2004 / 10,Staten Island,5,1,6018.7,963.7,550.3,,,,
2010 / 02,Staten Island,5,1,3488.2,483.7,400.9,,,,
1994 / 06,Staten Island,5,1,5889.7,676.6,329.4,,,,
2013 / 05,Staten Island,5,1,5987.9,611.8,571.7,25.6,,,
1997 / 01,Staten Island,5,1,4376.5,701,450.3,,,,100.4
2003 / 01,Staten Island,5,1,5442,,,,,,
1991 / 05,Staten Island,5,1,5787.6,,,,,,
2000 / 08,Staten Island,5,1,6009.2,,656.4,,,,
1991 / 04,Staten Island,5,1,5095.6,,,,,,
2010 / 04,Staten Island,5,1,5958.7,689.5,547.2,,,,
2014 / 06,Staten Island,5,1,5766.5,650.1,687.3,73.1,,,
2009 / 11,Staten Island,5,1,5833.6,664.5,475.1,,,,
1998 / 08,Staten Island,5,1,5100.1,,571.2,,,,
2006 / 12,Staten Island,5,1,5292.5,1033.8,577.5,,,,
2004 / 08,Staten Island,5,1,6731.9,880.2,565.7,,,,
2010 / 06,Staten Island,5,1,6365.3,701.3,581.8,,,,
1995 / 03,Staten Island,5,1,5029,640.1,328.7,,,,
2000 / 12,Staten Island,5,1,4367.8,,533.3,,,257.9,
2006 / 11,Staten Island,5,1,5936.7,1022.2,584.3,,,1519.2,
1991 / 11,Staten Island,5,1,4478.1,,,,,,
2015 / 11,Staten Island,5,1,5180.7,591.1,506.2,221.8,,,
2017 / 03,Staten Island,5,1,4530.2,576.3,597.3,48.5,,,
2018 / 07,Staten Island,5,1,5585.4,638.4,686.7,170.7,,,
2019 / 11,Staten Island,5,1,4607.8,544.1,579.3,321,,104.5,
2018 / 10,Staten Island,5,1,5407.4,631.6,665.6,188.7,,,
2020 / 09,Staten Island,5,1,6081.8,612.6,892.7,,,,
2021 / 05,Staten Island,5,1,5983.9,596.2,786.4,,,,
2019 / 07,Staten Island,5,1,5731.4,652.9,765.8,201.7,,,
1996 / 01,Staten Island,5,3,4586.5,733.4,389.6,,,,
1997 / 08,Staten Island,5,3,5465.1,,515.1,,,,
1997 / 10,Staten Island,5,3,5564.3,,529.2,,,,
1996 / 06,Staten Island,5,3,5993.8,938.7,528.4,,,,
1999 / 05,Staten Island,5,3,6912.2,,621,,,,
1996 / 09,Staten Island,5,3,5432.2,846.8,450.8,,,,
1990 / 09,Staten Island,5,3,5015.3,,,,,,
1998 / 04,Staten Island,5,3,5974.9,,597.3,,,,
1990 / 12,Staten Island,5,3,4545.4,,,,,,
1994 / 02,Staten Island,5,3,3894,435.7,229.4,,,,
1990 / 10,Staten Island,5,3,5231.8,,,,,,
1998 / 12,Staten Island,5,3,5502.7,,560.4,,,398.1,
1995 / 09,Staten Island,5,3,5335.4,779.1,380,,,,
1995 / 07,Staten Island,5,3,5885.1,742,428.1,,,,
1997 / 03,Staten Island,5,3,4600.6,896.6,456.1,,,,
1997 / 04,Staten Island,5,3,5904.6,16.8,512.8,,,,
1993 / 04,Staten Island,5,3,6214.7,,,,,,
1992 / 07,Staten Island,5,3,6131.1,,,,,,
1992 / 10,Staten Island,5,3,5394.8,,,,,,
1994 / 08,Staten Island,5,3,6023.9,796.5,386.3,,,,
1998 / 06,Staten Island,5,3,6425.1,,628.2,,,,
2015 / 03,Bronx,2,10,2245.2,317.2,294,17.1,,,
2009 / 02,Bronx,2,10,2074.8,308,233.5,,,,
2010 / 06,Bronx,2,10,3088.3,354.9,284.6,,,,
2002 / 05,Bronx,2,10,2828.7,500.7,390,,,,
1997 / 11,Bronx,2,10,2263.3,442.9,279.9,,,202.5,
2011 / 12,Bronx,2,10,2695.4,450.9,298.9,,,,
2003 / 10,Bronx,2,10,3034.3,447.2,,,,,
1995 / 06,Bronx,2,10,2448.7,317.7,233.2,,,,
2008 / 04,Bronx,2,10,2777.1,394.4,259.9,,,,
2008 / 12,Bronx,2,10,2782.6,474.7,286.5,,,,
2001 / 03,Bronx,2,10,2134.2,497.9,367.2,,,,
1999 / 03,Bronx,2,10,2241.5,407.8,290.3,,,,
2012 / 12,Bronx,2,10,2634,397,263,,,,
1997 / 08,Bronx,2,10,2561.8,377.5,320,,,,
1995 / 02,Bronx,2,10,1775,262.7,173.6,,,,
2004 / 07,Bronx,2,10,3129.2,485,321.2,,,,
1995 / 01,Bronx,2,10,1981.1,324.7,212.4,,,,24.8
1995 / 05,Bronx,2,10,2605.5,317.2,205.6,,,,
2006 / 12,Bronx,2,10,2460.4,512.7,261.4,,,,
1998 / 05,Bronx,2,10,2837,484,340.7,,,,
2009 / 05,Bronx,2,10,2869.9,364.4,273.7,,,,
2006 / 11,Bronx,2,10,2737.8,497.6,265.1,,,301.4,
1991 / 09,Bronx,2,10,2167.8,,,,,,
1999 / 04,Bronx,2,10,2423.1,476.1,339.1,,,,
2007 / 07,Bronx,2,10,2976.4,454.1,290.9,,,,
1991 / 07,Bronx,2,10,2471.4,,,,,,
2002 / 10,Bronx,2,10,3005.1,466,,,,,
1997 / 04,Bronx,2,10,2605.4,381.6,274,,,,
2005 / 12,Bronx,2,10,2593.8,572,283.1,,,,
2016 / 10,Bronx,2,10,2504.1,325.3,324.7,47.7,,,
2018 / 06,Bronx,2,10,2727.2,337.3,456.1,149.1,,,
2017 / 06,Bronx,2,10,2761.9,350.6,392,51.2,,,
2015 / 09,Bronx,2,10,2503,316.3,322.2,31.2,,,
2015 / 12,Bronx,2,10,2608.1,458.3,379.5,44.3,,,
2016 / 01,Bronx,2,10,2188.4,289.9,296.3,20.5,,,22.4
2017 / 11,Bronx,2,10,2559.2,352.8,350,157.8,,18.7,
2018 / 04,Bronx,2,10,2416,309.8,345.7,96.5,,,
2021 / 08,Bronx,2,10,2841.3,299.5,377.4,,,,
2021 / 12,Bronx,2,10,2762.5,388.2,409.8,,,8.6,
2020 / 08,Bronx,2,10,3068,320.5,531.8,,,,
1999 / 05,Queens,4,12,7558.8,538.4,657.2,,,,
2015 / 04,Queens,4,12,6666.7,474.5,647.2,,,,
2010 / 02,Queens,4,12,4312.2,347.9,414,,,,
2002 / 02,Queens,4,12,5254.9,479.1,674.7,,,,
1993 / 08,Queens,4,12,7953.5,366.3,454,,,,
2012 / 07,Queens,4,12,7149.2,459.3,607.5,,,,
1997 / 08,Queens,4,12,8223.2,370.1,469.4,,,,
2003 / 12,Queens,4,12,7928.5,595.8,,,,,
1994 / 09,Queens,4,12,7616.1,385.8,423.4,,,,
2014 / 02,Queens,4,12,4691.2,372.4,499.2,,,,
1994 / 12,Queens,4,12,7351.7,430.5,404.7,,,,
1995 / 06,Queens,4,12,9046.7,407.6,498,,,,
2008 / 04,Queens,4,12,6900.4,575.7,555.6,,,,
1995 / 05,Queens,4,12,8922.9,371,428,,,,
1994 / 11,Queens,4,12,7852.7,375.3,344.9,,,,
2006 / 02,Queens,4,12,5254.8,473.2,464.1,,,,
2007 / 12,Queens,4,12,6694.6,593.4,529.7,,,164.5,
2007 / 11,Queens,4,12,6603.8,580.2,541.8,,,50.6,
2012 / 06,Queens,4,12,7326.1,534.4,642,,,,
1992 / 01,Queens,4,12,6156.1,,,,,,
1997 / 01,Queens,4,12,6448.9,374.1,449.2,,,,17
2005 / 05,Queens,4,12,7965.8,614.7,626.6,,,,
